user_id,cluster,entropy
544,0,0.0
801,0,0.0
205,0,0.0
206,0,0.0
572,0,0.0
520,0,0.0
519,0,0.0
220,0,0.0
229,0,0.0
787,0,0.0
784,0,0.0
783,0,0.0
772,0,0.0
240,0,0.0
241,0,0.0
242,0,0.0
252,0,0.0
769,0,0.0
258,0,0.0
515,0,0.0
260,0,0.0
261,0,0.0
266,0,0.0
511,0,0.0
273,0,0.0
755,0,0.0
510,0,0.0
281,0,0.0
282,0,0.0
284,0,0.0
570,0,0.0
578,0,0.0
803,0,0.0
808,0,0.0
134,0,0.0
841,0,0.0
140,0,0.0
143,0,0.0
558,0,0.0
146,0,0.0
147,0,0.0
149,0,0.0
529,0,0.0
155,0,0.0
827,0,0.0
164,0,0.0
824,0,0.0
166,0,0.0
820,0,0.0
170,0,0.0
171,0,0.0
173,0,0.0
818,0,0.0
179,0,0.0
817,0,0.0
816,0,0.0
813,0,0.0
812,0,0.0
811,0,0.0
810,0,0.0
190,0,0.0
191,0,0.0
809,0,0.0
199,0,0.0
133,0,0.0
750,0,0.0
740,0,0.0
489,0,0.0
384,0,0.0
390,0,0.0
485,0,0.0
400,0,0.0
656,0,0.0
404,0,0.0
652,0,0.0
408,0,0.0
410,0,0.0
646,0,0.0
418,0,0.0
636,0,0.0
598,0,0.0
635,0,0.0
427,0,0.0
428,0,0.0
599,0,0.0
431,0,0.0
631,0,0.0
439,0,0.0
441,0,0.0
446,0,0.0
448,0,0.0
451,0,0.0
609,0,0.0
626,0,0.0
616,0,0.0
614,0,0.0
681,0,0.0
743,0,0.0
364,0,0.0
362,0,0.0
732,0,0.0
300,0,0.0
302,0,0.0
304,0,0.0
729,0,0.0
306,0,0.0
728,0,0.0
309,0,0.0
726,0,0.0
725,0,0.0
724,0,0.0
317,0,0.0
720,0,0.0
319,0,0.0
718,0,0.0
713,0,0.0
502,0,0.0
335,0,0.0
341,0,0.0
587,0,0.0
349,0,0.0
695,0,0.0
351,0,0.0
353,0,0.0
355,0,0.0
356,0,0.0
688,0,0.0
687,0,0.0
685,0,0.0
589,0,0.0
842,0,0.0
775,0,0.0
61,0,0.0
111,0,0.0
107,0,0.0
105,0,0.0
100,0,0.0
863,0,0.0
866,0,0.0
88,0,0.0
873,0,0.0
86,0,0.0
78,0,0.0
74,0,0.0
898,0,0.0
905,0,0.0
112,0,0.0
50,0,0.0
47,0,0.0
40,0,0.0
39,0,0.0
36,0,0.0
35,0,0.0
34,0,0.0
33,0,0.0
915,0,0.0
920,0,0.0
547,0,0.0
926,0,0.0
941,0,0.0
3,0,0.0
906,0,0.0
857,0,0.0
611,0,0.0
856,0,0.0
845,0,0.0
126,0,0.0
531,0,0.0
853,0,0.0
129,0,0.0
782,0,0.04956265005659083
186,0,0.05996015212476477
534,0,0.06719688036269783
357,0,0.07005428087549845
518,0,0.07237778951611745
936,0,0.0740225961475812
872,0,0.0740225961475812
624,0,0.0744466204045084
168,0,0.07575108500341506
634,0,0.07710641981166547
423,0,0.08048483706800685
540,0,0.08151041095033153
365,0,0.08709952319177525
507,0,0.08709952319177525
348,0,0.08709952319177525
470,0,0.08831978220001763
104,0,0.09022197136551838
79,0,0.09087612133300153
396,0,0.0922160573371918
733,0,0.09290237532489827
697,0,0.09430911064540556
15,0,0.09503011725564635
413,0,0.098039113279732
939,0,0.09962338946616205
590,0,0.10126481756679193
792,0,0.10296666046541245
717,0,0.10384132697956511
574,0,0.10473243910508653
837,0,0.10473243910508653
463,0,0.10782795961100161
434,0,0.10847133903591605
722,0,0.11251593411963928
486,0,0.1144366208506772
937,0,0.11690684913753106
550,0,0.11690684913753106
63,0,0.11874771795934891
935,0,0.11924692639624491
859,0,0.11924692639624491
501,0,0.12557498044903107
938,0,0.12693054534140227
141,0,0.12785228888520445
26,0,0.12785228888520445
708,0,0.12974069471942834
569,0,0.12974069471942834
673,0,0.12974069471942834
917,0,0.12974069471942834
473,0,0.12974069471942834
477,0,0.12974069471942834
181,0,0.13023652921201456
460,0,0.13269142083987176
526,0,0.13269142083987176
754,0,0.13269142083987176
101,0,0.1342229641023645
324,0,0.13579395875159386
438,0,0.13579395875159386
770,0,0.13906079845474112
595,0,0.13906079845474112
176,0,0.14076012201547114
432,0,0.1425058673927378
2,0,0.1425058673927378
582,0,0.1425058673927378
931,0,0.14430003545925657
752,0,0.14456531416300214
67,0,0.1461447460085638
131,0,0.1461447460085638
238,0,0.14999492361041503
657,0,0.14999492361041503
227,0,0.14999492361041503
706,0,0.14999492361041503
839,0,0.15200531083620292
17,0,0.15407610367102942
819,0,0.15407610367102942
552,0,0.15407610367102942
289,0,0.15841057013179086
277,0,0.15841057013179086
525,0,0.15841057013179086
359,0,0.15841057013179086
735,0,0.16068056204154624
388,0,0.16302362949436594
113,0,0.16544349608627487
440,0,0.16544349608627487
157,0,0.16544349608627487
832,0,0.167944147734173
414,0,0.167944147734173
791,0,0.167944147734173
27,0,0.167944147734173
444,0,0.1732052067491771
139,0,0.1732052067491771
891,0,0.17597512509762708
703,0,0.17597512509762708
580,0,0.17597512509762708
662,0,0.17884491271684755
265,0,0.17884491271684755
637,0,0.18465190428739703
467,0,0.18490739916777568
714,0,0.18490739916777568
159,0,0.18544869885543638
54,0,0.18703082776025234
203,0,0.18811292741457375
651,0,0.19144408195771734
310,0,0.19144408195771734
858,0,0.19144408195771734
644,0,0.19144408195771734
762,0,0.19144408195771734
32,0,0.19490868718781756
596,0,0.1985152433458726
93,0,0.1985152433458726
677,0,0.19882157810301943
66,0,0.20619205063323187
730,0,0.20619205063323187
490,0,0.20619205063323187
834,0,0.2145591551764051
689,0,0.2145591551764051
294,0,0.2176422807299329
192,0,0.21903252178902116
564,0,0.22371807606583377
403,0,0.22696752250060448
108,0,0.22863187358286127
701,0,0.22863187358286127
209,0,0.22863187358286127
45,0,0.2337916587064593
759,0,0.2337916587064593
869,0,0.2373777983396794
923,0,0.24067990658985275
672,0,0.2509548043576197
602,0,0.2509548043576197
581,0,0.25731864054383163
678,0,0.25731864054383163
800,0,0.25731864054383163
793,0,0.2606370995339223
674,0,0.2617644829090154
597,0,0.2617644829090154
825,0,0.26314153027061915
462,0,0.2706407936167973
247,0,0.2711893730418441
120,0,0.2711893730418441
797,0,0.2711893730418441
742,0,0.2711893730418441
482,0,0.2711893730418441
668,0,0.282600106577289
736,0,0.2868359830561607
443,0,0.2868359830561607
649,0,0.2868359830561607
223,0,0.2904572337746668
386,0,0.2954391918721161
