user_id,1920.0,1930.0,1940.0,1950.0,1960.0,1970.0,1980.0,1990.0
1,0,0,0,0,0,1,2,7
2,0,0,0,0,0,0,0,10
3,0,0,0,0,0,0,0,10
4,0,0,0,0,0,0,0,10
5,0,0,0,0,0,1,3,6
6,0,2,0,3,1,3,0,1
7,0,1,0,1,0,0,2,6
8,0,0,0,0,0,0,4,6
9,0,0,1,0,0,1,0,8
10,0,0,0,3,0,2,2,3
11,0,0,0,0,1,1,3,5
12,0,0,0,0,0,0,4,6
13,0,0,0,1,0,0,1,8
14,0,0,0,0,0,1,2,7
15,0,0,0,0,0,0,0,10
16,0,0,1,0,0,0,3,6
17,0,0,0,0,0,0,0,10
18,0,0,1,2,1,1,3,2
19,0,0,0,0,0,1,5,4
20,0,2,0,0,1,0,1,6
21,0,0,0,0,0,1,0,9
22,0,0,0,0,1,1,2,6
23,0,0,2,1,0,1,3,3
24,0,0,1,0,0,1,1,7
25,0,0,1,1,1,1,2,4
26,0,0,0,0,0,0,0,10
27,0,0,0,0,0,1,0,9
28,0,0,0,0,1,2,3,4
29,0,0,0,0,0,0,0,10
30,0,0,1,0,0,0,3,6
31,0,1,2,3,0,0,0,4
32,0,0,0,0,0,1,0,9
33,0,0,0,0,0,0,0,10
34,0,0,0,0,0,0,0,10
35,0,0,0,0,0,0,0,10
36,0,0,0,0,0,0,0,10
37,0,0,0,0,0,1,3,6
38,0,0,1,0,2,0,1,6
39,0,0,0,0,0,0,0,10
40,0,0,0,0,0,0,0,10
41,0,0,0,0,1,3,4,2
42,0,0,0,1,0,0,1,8
43,0,0,0,1,0,1,0,8
44,0,1,0,0,0,2,2,5
45,0,0,0,0,0,0,0,10
46,0,0,0,0,0,0,0,10
47,0,0,0,0,0,0,0,10
48,0,0,1,0,2,1,3,3
49,0,0,0,0,1,1,0,8
50,0,0,0,0,0,0,0,10
51,0,0,1,1,1,1,4,2
52,0,0,0,0,0,0,0,10
53,0,0,0,0,0,0,1,9
54,0,0,0,0,0,0,0,10
55,0,0,0,0,0,0,3,7
56,0,1,0,0,0,1,1,7
57,0,0,0,0,0,0,0,10
58,0,0,0,0,2,1,0,7
59,0,0,1,1,0,1,0,7
60,0,1,2,1,4,2,0,0
61,0,0,0,0,0,0,0,10
62,0,1,0,0,1,1,1,6
63,0,0,0,0,0,1,0,9
64,0,0,1,1,0,2,3,3
65,0,0,0,0,2,1,2,5
66,0,0,0,0,0,1,0,9
67,0,0,0,0,0,0,0,10
68,0,0,0,0,0,0,0,10
69,0,0,0,0,0,1,0,9
70,0,0,0,1,2,1,3,3
71,0,0,0,0,1,1,3,5
72,0,0,0,0,2,2,3,3
73,0,0,1,0,0,1,3,5
74,0,0,0,0,0,0,0,10
75,0,0,0,0,0,0,0,10
76,0,0,0,1,1,2,1,5
77,0,0,0,0,2,3,3,2
78,0,0,0,0,0,0,0,10
79,0,0,0,0,0,0,0,10
80,0,1,1,0,2,0,0,6
81,0,0,0,0,0,0,0,10
82,0,1,0,1,0,0,2,6
83,0,0,0,0,2,0,1,7
84,0,0,0,0,0,0,0,10
85,0,0,1,1,0,1,0,7
86,0,0,0,0,0,0,0,10
87,0,0,0,0,1,3,3,3
88,0,0,0,0,0,0,0,10
89,0,0,0,0,0,1,0,9
90,0,1,0,1,2,1,1,4
91,0,0,1,1,4,1,1,2
92,0,0,0,0,0,1,2,7
93,0,0,0,0,0,1,0,9
94,0,0,0,1,1,0,0,8
95,0,0,2,2,1,0,2,3
96,0,0,1,1,1,1,2,4
97,0,0,0,0,2,2,4,2
98,0,1,0,0,0,2,4,3
99,0,0,0,0,1,1,3,5
100,0,0,0,0,0,0,0,10
101,0,0,0,0,0,0,0,10
102,0,1,0,0,1,1,3,4
103,0,0,0,0,0,0,3,7
104,0,0,0,0,0,1,0,9
105,0,0,0,0,0,0,0,10
106,0,0,0,0,1,0,2,7
