user_id,1920.0,1930.0,1940.0,1950.0,1960.0,1970.0,1980.0,1990.0
1,0,0,0,0,1,0,1,8
2,0,0,0,0,0,0,0,10
3,0,0,0,0,0,0,0,10
4,0,0,0,0,0,0,0,10
5,0,0,0,0,1,0,3,6
6,0,2,1,3,1,3,0,0
7,0,1,0,2,0,0,1,6
8,0,0,0,0,0,0,3,7
9,0,1,1,3,0,1,0,4
10,0,0,0,3,0,2,3,2
11,0,0,0,0,1,1,4,4
12,0,0,0,0,0,1,4,5
13,0,2,0,1,0,0,1,6
14,0,0,0,0,0,3,1,6
15,0,0,0,0,0,0,0,10
16,0,0,0,0,0,1,4,5
17,0,0,0,0,0,0,0,10
18,0,2,0,1,1,1,2,3
19,0,1,0,0,0,3,4,2
20,0,2,0,0,0,0,1,7
21,0,0,0,0,0,1,1,8
22,0,0,0,0,1,1,3,5
23,0,0,2,0,0,1,3,4
24,0,0,1,0,0,1,1,7
25,0,2,1,1,1,1,3,1
26,0,0,0,0,0,0,0,10
27,0,0,0,0,0,1,0,9
28,0,0,0,0,1,2,3,4
29,0,0,0,0,0,0,0,10
30,0,0,1,0,0,0,4,5
31,0,1,2,3,1,0,0,3
32,0,0,0,0,0,1,0,9
33,0,0,0,0,0,0,0,10
34,0,0,0,0,0,0,0,10
35,0,0,0,0,0,0,0,10
36,0,0,0,0,0,0,0,10
37,0,0,0,0,0,1,2,7
38,0,0,0,0,1,0,1,8
39,0,0,0,0,0,0,0,10
40,0,0,0,0,0,0,0,10
41,0,0,0,0,1,2,4,3
42,0,0,0,1,0,0,1,8
43,0,0,0,1,0,1,0,8
44,0,1,0,0,0,1,1,7
45,0,0,0,0,0,0,0,10
46,0,0,0,0,0,0,0,10
47,0,0,0,0,0,0,0,10
48,0,0,1,0,1,0,3,5
49,0,0,0,0,1,1,0,8
50,0,0,0,0,0,0,0,10
51,0,0,1,1,1,1,4,2
52,0,0,0,0,0,1,0,9
53,0,0,0,0,0,0,2,8
54,0,0,0,0,0,0,0,10
55,0,0,0,0,0,0,3,7
56,0,0,0,0,1,1,1,7
57,0,0,0,0,0,0,0,10
58,0,0,0,0,1,1,1,7
59,0,0,0,1,0,1,0,8
60,0,2,2,1,3,1,0,1
61,0,0,0,0,0,0,0,10
62,0,1,0,0,0,1,2,6
63,0,0,0,0,0,1,0,9
64,0,0,0,0,0,2,2,6
65,0,0,0,1,2,1,2,4
66,0,0,0,0,0,1,0,9
67,0,0,0,0,0,0,0,10
68,0,0,0,0,0,0,0,10
69,0,0,0,0,0,1,2,7
70,0,0,0,1,1,0,4,4
71,0,0,0,0,1,3,0,6
72,0,0,0,0,2,1,4,3
73,0,0,0,1,0,3,2,4
74,0,0,0,0,0,0,0,10
75,0,0,0,0,0,0,1,9
76,0,0,0,1,1,1,2,5
77,0,0,0,0,1,2,3,4
78,0,0,0,0,0,1,0,9
79,0,0,0,0,0,0,0,10
80,0,0,0,0,1,1,0,8
81,0,0,0,0,0,0,0,10
82,0,1,0,1,1,0,3,4
83,0,0,0,0,0,0,1,9
84,0,0,0,0,0,0,0,10
85,0,0,1,1,1,1,0,6
86,0,0,0,0,0,0,0,10
87,0,1,0,0,0,3,2,4
88,0,0,0,0,0,0,0,10
89,0,0,0,0,0,1,1,8
90,0,1,1,2,1,0,2,3
91,0,0,1,1,4,0,1,3
92,0,0,0,0,0,0,1,9
93,0,0,0,0,0,1,0,9
94,0,0,0,0,2,0,0,8
95,0,0,2,3,1,0,1,3
96,0,0,1,1,3,1,2,2
97,0,0,0,1,2,0,3,4
98,0,1,0,0,0,5,3,1
99,0,0,0,0,1,1,3,5
100,0,0,0,0,0,0,0,10
101,0,0,0,0,0,0,0,10
102,0,0,0,0,0,1,3,6
103,0,0,0,0,0,0,2,8
104,0,0,0,0,0,1,0,9
105,0,0,0,0,0,0,0,10
106,0,0,0,0,1,0,3,6
107,0,0,0,0,0,0,0,10
108,0,0,0,0,0,1,0,9
109,0,0,0,0,0,0,2,8
110,0,0,0,0,0,0,4,6
111,0,0,0,0,0,0,0,10
112,0,0,0,0,0,0,0,10
113,0,0,0,0,0,0,0,10
114,0,0,0,0,2,2,4,2
115,0,0,0,1,0,1,1,7
116,0,0,1,0,0,1,0,8
117,0,0,0,0,0,1,2,7
118,0,0,0,0,1,2,3,4
119,0,0,0,0,1,0,1,8
120,0,0,0,0,0,0,0,10
121,0,0,0,0,0,0,1,9
122,0,0,0,1,0,1,3,5
123,0,0,0,0,1,1,3,5
124,0,0,0,0,0,1,4,5
125,0,0,0,2,2,0,1,5
126,0,0,0,0,0,0,0,10
127,0,0,0,0,1,1,2,6
128,0,0,0,2,0,1,0,7
129,0,0,0,0,0,0,0,10
130,0,0,1,0,0,1,0,8
131,0,0,0,0,0,0,0,10
132,0,0,0,0,0,1,1,8
133,0,0,0,0,0,0,0,10
134,0,0,0,0,0,0,0,10
135,0,0,0,0,0,0,3,7
136,0,0,0,0,0,1,0,9
137,0,0,0,0,0,1,1,8
138,0,1,1,0,0,1,1,6
139,0,0,0,0,0,1,0,9
140,0,0,0,0,0,0,0,10
141,0,0,0,0,0,0,0,10
142,0,0,0,0,0,1,2,7
143,0,0,0,0,0,0,0,10
144,0,0,2,0,0,0,1,7
145,0,0,0,0,1,0,0,9
146,0,0,0,0,0,0,0,10
147,0,0,0,0,0,0,0,10
148,0,0,0,0,0,4,4,2
149,0,0,0,0,0,0,0,10
150,0,0,0,0,0,0,0,10
151,0,0,0,1,0,0,3,6
152,0,0,1,0,0,0,1,8
153,0,0,0,0,0,1,1,8
154,0,0,2,1,1,3,1,2
155,0,0,0,0,0,0,0,10
156,0,0,0,1,3,3,3,0
157,0,0,0,0,0,0,0,10
158,0,0,0,1,0,1,3,5
159,0,0,0,0,0,0,0,10
160,0,0,0,1,1,1,3,4
161,0,0,0,0,0,1,4,5
162,0,0,0,0,0,0,0,10
163,0,0,0,0,0,0,1,9
164,0,0,0,0,0,2,0,8
165,0,0,0,0,0,2,2,6
166,0,0,0,0,0,0,0,10
167,0,2,1,1,0,1,2,3
168,0,0,0,0,0,1,0,9
169,0,1,0,1,0,1,2,5
170,0,0,0,0,0,0,0,10
171,0,0,0,0,0,0,0,10
172,0,0,3,3,2,2,0,0
173,0,0,0,0,0,0,0,10
174,0,0,0,0,0,0,2,8
175,0,0,1,0,0,1,2,6
176,0,0,0,0,0,0,0,10
177,0,0,0,0,0,3,3,4
178,0,1,0,0,0,0,1,8
179,0,0,0,0,0,0,0,10
180,0,0,0,0,0,1,3,6
181,0,0,0,0,0,0,1,9
182,0,0,0,0,1,2,2,5
183,0,0,0,0,0,1,3,6
184,0,1,0,2,1,0,2,4
185,0,0,0,0,0,2,1,7
186,0,0,0,0,0,0,0,10
187,0,0,0,0,0,4,5,1
188,0,0,0,0,1,1,2,6
189,0,0,0,1,2,2,2,3
190,0,0,0,0,0,1,0,9
191,0,0,0,0,0,0,0,10
192,0,0,0,0,0,0,0,10
193,0,0,0,0,1,1,1,7
194,0,1,1,1,0,1,3,3
195,0,0,1,0,0,1,0,8
196,0,0,0,0,0,2,3,5
197,0,0,0,0,0,0,1,9
198,0,0,0,0,1,1,3,5
199,0,0,0,0,0,0,0,10
200,0,1,0,1,0,2,1,5
201,0,0,0,0,1,0,2,7
202,0,0,0,0,1,2,5,2
203,0,0,0,0,0,1,0,9
204,0,0,0,0,0,0,0,10
205,0,0,0,0,0,0,0,10
206,0,0,0,0,0,0,0,10
207,0,0,0,0,1,1,3,5
208,0,0,0,0,0,3,3,4
209,0,0,0,0,0,1,1,8
210,0,1,1,0,2,2,1,3
211,0,0,0,1,1,1,3,4
212,0,0,0,0,0,1,3,6
213,0,0,0,0,0,2,4,4
214,0,0,0,0,1,1,4,4
215,0,0,0,0,1,1,3,5
216,0,1,0,0,1,0,1,7
217,0,0,0,0,1,0,4,5
218,0,0,1,0,1,2,2,4
219,0,0,0,0,0,3,1,6
220,0,0,0,0,0,0,0,10
221,0,0,0,0,0,1,1,8
222,0,0,0,0,1,2,0,7
223,0,0,0,0,0,0,0,10
224,0,0,0,0,1,0,1,8
225,0,1,3,3,0,0,2,1
226,0,0,0,0,1,1,1,7
227,0,0,0,0,0,1,0,9
228,0,0,0,0,0,0,2,8
229,0,0,0,0,0,0,0,10
230,0,1,2,1,1,1,1,3
231,0,0,0,0,0,0,1,9
232,0,0,1,0,1,2,3,3
233,0,1,0,1,0,2,1,5
234,0,1,1,1,0,1,2,4
235,0,0,0,1,1,2,4,2
236,0,0,0,0,1,2,2,5
237,0,0,1,1,1,4,1,2
238,0,0,0,0,0,1,0,9
239,0,2,0,0,1,1,2,4
240,0,0,0,0,0,0,0,10
241,0,0,0,0,0,0,0,10
242,0,0,0,0,0,0,0,10
243,0,0,0,0,1,0,1,8
244,0,0,0,0,0,0,2,8
245,0,0,0,0,0,0,1,9
246,0,0,0,0,0,1,3,6
247,0,0,0,0,0,0,0,10
248,0,0,0,0,0,2,3,5
249,0,0,1,0,0,1,2,6
250,0,1,1,0,1,0,2,5
251,0,0,0,0,0,0,3,7
252,0,0,0,0,0,0,0,10
253,0,0,0,1,0,3,5,1
254,0,0,1,1,0,1,5,2
255,0,0,0,0,0,0,2,8
256,0,0,1,0,1,1,1,6
257,0,0,0,0,0,1,2,7
258,0,0,0,0,0,0,0,10
259,0,0,0,0,1,3,0,6
260,0,0,0,0,0,0,0,10
261,0,0,0,0,0,0,0,10
262,0,0,0,0,1,2,3,4
263,0,0,0,2,2,1,4,1
264,0,0,0,0,0,2,2,6
265,0,0,0,0,0,0,0,10
266,0,0,0,0,0,0,0,10
267,0,0,2,0,0,1,1,6
268,0,0,0,0,0,0,2,8
269,0,0,0,1,1,0,0,8
270,0,0,0,1,0,2,1,6
271,0,0,1,0,1,1,1,6
272,0,0,0,1,0,3,2,4
273,0,0,0,0,0,0,0,10
274,0,0,0,0,0,2,1,7
275,0,0,0,0,1,2,5,2
276,0,0,0,0,1,0,1,8
277,0,0,0,0,0,1,0,9
278,0,0,0,0,0,0,0,10
279,0,0,0,0,1,1,2,6
280,0,0,0,1,1,1,1,6
281,0,0,0,0,0,0,0,10
282,0,0,0,0,0,0,0,10
283,0,1,0,0,0,1,4,4
284,0,0,0,0,0,0,0,10
285,0,0,0,0,0,0,1,9
286,0,0,0,1,1,0,2,6
287,0,0,0,0,0,1,0,9
288,0,0,0,0,2,2,4,2
289,0,0,0,0,0,0,0,10
290,0,0,1,1,1,0,4,3
291,0,0,0,0,0,2,1,7
292,0,0,0,2,2,0,1,5
293,0,0,1,2,1,1,1,4
294,0,0,0,0,0,1,0,9
295,0,0,2,0,0,2,1,5
296,0,0,0,1,2,1,3,3
297,0,0,0,0,0,1,1,8
298,0,0,0,1,1,2,3,3
299,0,1,1,1,0,0,1,6
300,0,0,0,0,0,0,0,10
301,0,0,0,0,1,2,1,6
302,0,0,0,0,0,0,0,10
303,0,0,0,0,0,1,0,9
304,0,0,0,0,0,0,0,10
305,0,0,0,0,0,0,2,8
306,0,0,0,0,0,0,0,10
307,0,0,1,0,0,2,3,4
308,0,1,0,2,1,1,4,1
309,0,0,0,0,0,0,0,10
310,0,0,0,0,0,1,0,9
311,0,1,0,2,0,1,0,6
312,0,2,1,1,1,1,1,3
313,0,0,0,2,0,2,4,2
314,0,0,0,0,0,1,0,9
315,0,0,1,0,1,2,1,5
316,0,0,1,0,1,0,2,6
317,0,0,0,0,0,0,0,10
318,0,0,0,0,0,1,2,7
319,0,0,0,0,0,0,0,10
320,0,0,0,0,0,1,1,8
321,0,2,0,1,1,1,2,3
322,0,0,1,1,2,3,1,2
323,0,0,0,0,0,2,1,7
324,0,0,0,0,0,0,0,10
325,0,1,0,2,1,1,2,3
326,0,3,0,1,0,1,3,2
327,0,0,1,0,2,2,0,5
328,0,0,0,0,1,0,3,6
329,0,0,0,2,0,0,0,8
330,0,0,1,1,1,0,2,5
331,0,0,0,1,0,0,0,9
332,0,0,0,0,0,2,3,5
333,0,0,0,0,1,1,2,6
334,0,0,0,1,1,1,3,4
335,0,0,0,0,0,0,0,10
336,0,0,0,0,0,2,1,7
337,0,0,0,0,0,1,0,9
338,0,0,1,1,2,0,3,3
339,0,0,0,0,2,0,4,4
340,0,1,1,1,1,0,1,5
341,0,0,0,0,0,0,0,10
342,0,0,0,1,1,2,0,6
343,0,0,0,0,1,2,0,7
344,0,0,1,0,0,1,0,8
345,0,0,0,0,0,0,1,9
346,0,0,1,0,0,1,1,7
347,0,1,0,0,0,0,3,6
348,0,0,0,0,0,0,0,10
349,0,0,0,0,0,1,0,9
350,0,0,3,0,2,1,1,3
351,0,0,0,0,0,0,0,10
352,0,0,0,0,0,1,4,5
353,0,0,0,0,0,0,0,10
354,0,1,0,0,2,1,4,2
355,0,0,0,0,0,0,0,10
356,0,0,0,0,0,0,0,10
357,0,0,0,0,0,0,0,10
358,0,0,0,0,0,2,4,4
359,0,0,0,0,0,1,1,8
360,0,0,0,1,2,2,0,5
361,0,0,1,0,0,1,1,7
362,0,0,0,0,0,0,0,10
363,0,0,0,0,1,0,2,7
364,0,0,0,0,0,0,0,10
365,0,0,0,0,0,0,0,10
366,0,0,0,0,0,2,1,7
367,1,1,0,1,0,1,0,6
368,1,0,0,0,2,1,4,2
369,0,0,0,0,0,0,3,7
370,0,0,1,1,3,1,1,3
371,0,0,0,0,1,3,3,3
372,0,0,0,0,0,0,0,10
373,0,0,1,0,1,1,1,6
374,0,0,0,0,1,1,2,6
375,0,0,0,0,0,0,1,9
376,0,0,0,0,1,2,0,7
377,0,0,0,0,1,2,0,7
378,0,0,0,0,1,0,2,7
379,0,0,0,0,2,2,4,2
380,0,0,0,1,1,0,4,4
381,0,0,2,0,2,0,2,4
382,0,0,1,0,3,2,0,4
383,0,0,0,1,1,2,1,5
384,0,0,0,0,0,0,0,10
385,0,1,0,1,2,3,0,3
386,0,0,0,0,0,1,0,9
387,0,0,0,0,1,1,1,7
388,0,0,0,0,0,1,0,9
389,0,2,2,2,0,0,1,3
390,0,0,0,0,0,1,0,9
391,0,0,0,0,4,2,2,2
392,0,0,1,2,0,1,0,6
393,0,0,0,0,1,0,2,7
394,0,0,0,0,0,1,2,7
395,0,0,1,0,1,0,1,7
396,0,0,0,0,0,0,0,10
397,0,0,0,2,1,3,2,2
398,0,2,1,0,1,0,4,2
399,0,0,0,0,1,0,0,9
400,0,0,0,0,0,0,0,10
401,0,1,0,2,0,0,4,3
402,0,0,0,0,0,0,0,10
403,0,0,0,0,0,0,0,10
404,0,0,0,0,0,0,0,10
405,0,0,1,3,2,0,1,3
406,0,1,1,1,0,1,3,3
407,0,2,0,0,1,1,1,5
408,0,0,0,0,0,0,0,10
409,0,1,1,1,1,1,2,3
410,0,0,0,0,0,0,0,10
411,0,0,0,0,0,0,4,6
412,0,0,0,0,0,1,2,7
413,0,0,0,0,0,1,0,9
414,0,0,0,0,0,0,0,10
415,0,0,0,1,1,1,1,6
416,0,0,1,0,2,0,2,5
417,0,0,1,0,0,0,1,8
418,0,0,0,0,0,0,0,10
419,0,0,1,0,0,1,2,6
420,0,0,0,0,0,1,1,8
421,0,0,0,0,1,2,4,3
422,0,0,0,0,1,0,1,8
423,0,0,0,0,0,0,0,10
424,0,0,0,0,0,0,0,10
425,0,0,0,0,0,0,3,7
426,0,3,3,3,1,0,0,0
427,0,0,0,0,0,0,0,10
428,0,0,0,0,0,0,0,10
429,0,0,0,0,0,2,2,6
430,0,0,0,0,0,1,0,9
431,0,0,0,0,0,0,0,10
432,0,0,0,0,0,0,0,10
433,0,0,0,0,0,0,0,10
