user_id,recommendation_entropy
1,0.6277052571971504
2,0.0
3,0.0
4,0.0
5,1.0625354080615974
6,1.71408754118701
7,1.0805738483648537
8,0.8532361505557784
9,1.414175464056979
10,1.3624474851916286
11,1.1369165918330009
12,0.8823109245150755
13,1.0805738483648537
14,1.0775733728921972
15,0.0
16,1.0832550105185086
17,0.24493002679463532
18,1.6792043316027068
19,1.235144651532666
20,0.9532710147058912
21,0.24493002679463532
22,0.953271014705891
23,1.6170531525095537
24,1.0805738483648537
25,1.7670091910745693
26,0.0
27,0.24493002679463532
28,1.1710598699903711
29,0.24493002679463532
30,0.7298712099831165
31,1.432213904360235
32,0.24493002679463532
33,0.0
34,0.0
35,0.0
36,0.0
37,1.020036958401841
38,0.6277052571971504
39,0.0
40,0.0
41,1.2654130965141723
42,0.7201248812718097
43,1.1699929969668565
44,1.2868726303980162
45,0.0
46,0.24493002679463532
47,0.0
48,1.5519014979437442
49,0.8571740436420789
50,0.0
51,1.5292482930376912
52,0.24493002679463532
53,0.7298712099831165
54,0.0
55,0.5004024235381879
56,0.953271014705891
57,0.24493002679463532
58,1.0805738483648537
59,1.0805738483648537
60,1.8989267893363286
61,0.0
62,1.1710598699903711
63,0.39267446722755217
64,1.3953970923267898
65,1.3378606778364337
66,0.24493002679463532
67,0.0
68,0.0
69,0.7298712099831165
70,1.3624474851916286
71,1.2048762065511598
72,1.3378606778364337
73,1.2105578441774711
74,0.0
75,0.0
76,1.3605138827424867
77,1.3397942802855756
78,0.24493002679463532
79,0.24493002679463532
80,1.0775733728921972
81,0.0
82,1.454867109266288
83,0.6277052571971504
84,0.0
85,1.297295830625819
86,0.0
87,1.4019454593787288
88,0.0
89,0.7201248812718097
90,1.71408754118701
91,1.7670091910745693
92,0.5004024235381879
93,0.24493002679463532
94,0.39267446722755217
95,1.2868726303980162
96,1.7140875411870102
97,1.5472867333409475
98,1.2654130965141723
99,1.1369165918330009
100,0.0
101,0.0
102,1.020036958401841
103,0.5004024235381879
104,0.24493002679463532
105,0.0
106,0.8532361505557784
107,0.0
108,0.24493002679463532
109,0.6277052571971504
110,0.5799151714181009
111,0.0
112,0.0
113,0.0
114,1.4897503188505912
115,0.857174043642079
116,0.7647544195674196
117,0.6277052571971504
118,1.2519894208137132
119,0.48509409130221154
120,0.24493002679463532
121,0.5799151714181009
122,1.1710598699903711
123,1.5519014979437442
124,0.9908353864438493
125,1.194453006323357
126,0.0
127,0.857174043642079
128,1.0775733728921972
129,0.0
130,0.7201248812718097
131,0.24493002679463532
132,0.6277052571971504
133,0.0
134,0.0
135,0.7298712099831165
136,0.24493002679463532
137,0.48509409130221154
138,1.5226999259857525
139,0.24493002679463532
140,0.0
141,0.0
142,0.9881542242901942
143,0.0
144,0.8608513906312316
145,0.48509409130221154
146,0.0
147,0.0
148,1.2654130965141723
149,0.0
150,0.0
151,0.9276173343271816
152,0.857174043642079
153,0.7298712099831165
154,1.6397063574156068
155,0.0
156,1.5292482930376914
157,0.0
158,0.953271014705891
159,0.0
160,1.430280301911093
161,0.8033149761408755
162,0.39267446722755217
163,0.39267446722755217
164,0.39267446722755217
165,0.8608513906312316
166,0.0
167,1.8413903748459728
168,0.24493002679463532
169,1.5065950881316383
170,0.0
171,0.0
172,1.736740746093063
173,0.0
174,0.5004024235381879
175,1.1369165918330009
176,0.0
177,1.4019454593787286
178,0.6277052571971504
179,0.0
180,1.1369165918330009
181,0.24493002679463532
182,0.9881542242901942
183,1.0775733728921972
184,1.39539709232679
185,0.6277052571971504
186,0.48509409130221154
187,1.2519894208137132
188,1.2293362159076602
189,1.5124035237566442
190,0.24493002679463532
191,0.0
192,0.0
193,0.7201248812718097
194,1.691434336280957
195,0.857174043642079
196,1.1369165918330006
197,0.6277052571971504
198,1.0775733728921972
199,0.0
200,1.39539709232679
201,0.7647544195674196
202,1.235144651532666
203,0.24493002679463532
204,0.0
205,0.0
206,0.0
207,0.8033149761408755
208,1.0606018056124555
209,0.48509409130221154
210,1.4878167164014493
211,1.3378606778364337
212,1.1699929969668565
213,1.0549201679861442
214,1.0625354080615974
215,1.430280301911093
216,0.7201248812718097
217,1.1710598699903711
218,1.4368286689630319
219,0.8033149761408755
220,0.0
221,0.48509409130221154
222,0.857174043642079
223,0.24493002679463532
224,0.24493002679463532
225,1.736740746093063
226,0.9881542242901942
227,0.24493002679463532
228,0.7298712099831165
229,0.0
230,1.7670091910745693
231,0.24493002679463532
232,1.5867847075280475
233,1.3378606778364337
234,1.6745895669999098
235,1.459481873869085
236,1.2048762065511598
237,1.617053152509554
238,0.24493002679463532
239,1.2293362159076602
240,0.0
241,0.0
242,0.0
243,0.857174043642079
244,0.5799151714181009
245,0.39267446722755217
246,1.1595697967390537
247,0.0
248,0.9502705392332347
249,1.3624474851916286
250,1.3792922544726758
251,0.5004024235381879
252,0.0
253,1.3095258353040693
254,1.5426719687381505
255,0.6277052571971504
256,0.9495936677167385
257,0.6277052571971504
258,0.0
259,1.2868726303980162
260,0.0
261,0.0
262,1.0775733728921972
263,1.5472867333409475
264,1.1124565824765003
265,0.0
266,0.24493002679463532
267,1.2454410537617744
268,0.953271014705891
269,0.48509409130221154
270,0.9881542242901943
271,1.4141754640569788
272,1.4897503188505912
273,0.0
274,0.6277052571971504
275,1.270027861116969
276,0.953271014705891
277,0.24493002679463532
278,0.48509409130221154
279,1.0775733728921972
280,1.2048762065511598
281,0.0
282,0.0
283,1.020036958401841
284,0.0
285,0.48509409130221154
286,0.9881542242901943
287,0.24493002679463532
288,1.4897503188505912
289,0.24493002679463532
290,1.5426719687381505
291,0.8608513906312316
292,1.5867847075280475
293,1.4141754640569788
294,0.48509409130221154
295,1.0775733728921972
296,1.3792922544726758
297,0.9881542242901943
298,1.4897503188505912
299,1.297295830625819
300,0.0
301,1.194453006323357
302,0.0
303,0.7201248812718097
304,0.0
305,0.6277052571971504
306,0.0
307,1.1710598699903711
308,1.709472776584213
309,0.0
310,0.48509409130221154
311,1.1699929969668565
312,1.71408754118701
313,1.5124035237566442
314,0.24493002679463532
315,1.3605138827424867
316,1.2293362159076602
317,0.0
318,1.0805738483648537
319,0.0
320,0.48509409130221154
321,1.5867847075280475
322,1.5867847075280475
323,0.7298712099831164
324,0.0
325,1.771623955677366
326,1.5472867333409472
327,1.1699929969668565
328,1.1710598699903711
329,0.8571740436420789
330,1.5226999259857525
331,0.24493002679463532
332,1.2868726303980162
333,0.953271014705891
334,1.1699929969668565
335,0.0
336,0.8571740436420789
337,0.6277052571971504
338,1.71408754118701
339,1.5426719687381505
340,1.6151195500604119
341,0.0
342,0.9881542242901942
343,1.1595697967390537
344,0.39267446722755217
345,0.7201248812718097
346,1.0805738483648537
347,0.953271014705891
348,0.0
349,0.24493002679463532
350,1.5867847075280477
351,0.0
352,0.9276173343271816
353,0.0
354,1.454867109266288
355,0.0
356,0.0
357,0.0
358,1.0096137581740383
359,0.6277052571971504
360,1.3953970923267898
361,1.0775733728921972
362,0.0
363,0.6365141682948128
364,0.0
365,0.24493002679463532
366,1.0775733728921972
367,1.172993472439513
368,1.5292482930376912
369,0.5799151714181009
370,1.67458956699991
371,1.2654130965141723
372,0.0
373,1.3792922544726758
374,1.020036958401841
375,0.857174043642079
376,0.7298712099831165
377,0.9532710147058912
378,0.857174043642079
379,1.5292482930376912
380,1.1710598699903711
381,1.5226999259857525
382,1.6397063574156068
383,1.39539709232679
384,0.0
385,1.2680942586678274
386,0.39267446722755217
387,0.8571740436420789
388,0.6277052571971504
389,1.8640435797520256
390,0.39267446722755217
391,1.5867847075280477
392,1.39539709232679
393,0.7647544195674196
394,0.7298712099831165
395,1.0805738483648537
396,0.0
397,1.6170531525095537
398,1.4897503188505912
399,0.48509409130221154
400,0.0
401,1.0625354080615974
402,0.0
403,0.0
404,0.0
405,1.5867847075280475
406,1.5292482930376914
407,1.430280301911093
408,0.0
409,1.7670091910745693
410,0.0
411,0.6365141682948128
412,0.953271014705891
413,0.24493002679463532
414,0.0
415,1.2868726303980162
416,0.9881542242901943
417,1.0805738483648537
418,0.0
419,1.2868726303980162
420,0.7201248812718097
421,1.3378606778364337
422,0.6277052571971504
423,0.0
424,0.0
425,0.8532361505557784
426,1.5124035237566442
427,0.0
428,0.0
429,1.0775733728921972
430,0.24493002679463532
431,0.0
432,0.24493002679463532
433,0.0
434,0.0
435,0.953271014705891
436,1.0625354080615974
437,1.1710598699903711
438,0.24493002679463532
439,0.24493002679463532
440,0.24493002679463532
441,0.39267446722755217
442,0.8608513906312316
443,0.24493002679463532
444,0.24493002679463532
445,0.7298712099831165
446,0.0
447,0.8033149761408755
448,0.0
449,0.5799151714181009
450,0.7201248812718097
451,0.0
452,1.6397063574156068
453,0.6365141682948128
454,0.6277052571971504
455,1.0832550105185086
456,1.4019454593787288
457,1.1699929969668565
458,0.7201248812718097
459,0.24493002679463532
460,0.24493002679463532
461,0.0
462,0.0
463,0.0
464,0.24493002679463532
465,1.5226999259857525
466,0.6277052571971504
467,0.48509409130221154
468,1.0775733728921972
469,1.4368286689630319
470,0.39267446722755217
471,1.2868726303980162
472,1.2293362159076602
473,0.24493002679463532
474,1.5802363404761086
475,0.0
476,1.0775733728921972
477,0.39267446722755217
478,0.6277052571971504
479,0.953271014705891
480,1.6170531525095537
481,1.39539709232679
482,0.0
483,1.4878167164014493
484,0.953271014705891
485,0.0
486,0.0
487,0.9495936677167385
488,1.020036958401841
489,0.0
490,0.0
491,0.24493002679463532
492,1.459481873869085
493,1.2868726303980162
494,1.2048762065511598
495,1.4368286689630319
496,1.020036958401841
497,0.6277052571971504
498,0.9908353864438493
499,1.1699929969668565
500,0.857174043642079
501,0.24493002679463532
502,0.0
503,1.1124565824765005
504,0.9495936677167385
505,1.2048762065511598
506,1.6216679171123505
507,0.0
508,1.2454410537617742
509,0.48509409130221154
510,0.0
511,0.0
512,1.020036958401841
513,0.6277052571971504
514,0.6277052571971504
515,0.0
516,1.4878167164014493
517,0.24493002679463532
518,0.0
519,0.0
520,0.0
521,0.8033149761408755
522,1.6216679171123505
523,0.8033149761408755
524,1.297295830625819
525,0.24493002679463532
526,0.24493002679463532
527,1.5867847075280475
528,1.39539709232679
529,0.0
530,1.3378606778364337
531,0.0
532,1.2868726303980162
533,1.0805738483648537
534,0.0
535,1.5867847075280475
536,1.6397063574156068
537,1.459481873869085
538,1.4897503188505914
539,1.2048762065511598
540,0.39267446722755217
541,0.7298712099831165
542,1.2293362159076602
543,0.8033149761408755
544,0.0
545,0.857174043642079
546,1.1699929969668565
547,0.0
548,0.7201248812718097
549,0.0
550,0.39267446722755217
551,0.7201248812718097
552,0.0
553,1.771623955677366
554,1.1699929969668565
555,0.24493002679463532
556,1.6216679171123505
557,0.24493002679463532
558,0.24493002679463532
559,1.2868726303980162
560,1.0775733728921972
561,1.4019454593787288
562,1.691434336280957
563,0.8608513906312316
564,0.0
565,0.6277052571971504
566,1.274642625719766
567,1.8640435797520256
568,1.8762735844302756
569,0.24493002679463532
570,0.0
571,1.8413903748459726
572,0.0
573,1.691434336280957
574,0.0
575,1.5292482930376912
576,0.6277052571971504
577,0.7201248812718097
578,0.0
579,1.656551126696654
580,0.24493002679463532
581,0.39267446722755217
582,0.0
583,1.194453006323357
584,1.0832550105185086
585,1.0805738483648537
586,0.24493002679463532
587,0.0
588,0.953271014705891
589,0.0
590,0.24493002679463532
591,1.454867109266288
592,0.8608513906312316
593,1.0775733728921972
594,0.6277052571971504
595,0.0
596,0.48509409130221154
597,0.24493002679463532
598,0.0
599,0.0
600,0.857174043642079
601,1.454867109266288
602,0.24493002679463532
603,1.1369165918330009
604,1.2868726303980162
605,0.857174043642079
606,0.9881542242901942
607,0.5004024235381879
608,1.0096137581740383
609,0.0
610,1.6792043316027068
611,0.0
612,0.39267446722755217
613,1.2105578441774711
614,0.24493002679463532
615,1.1822230016451067
616,0.0
617,1.459481873869085
618,0.48509409130221154
619,0.8033149761408755
620,1.2048762065511598
621,0.7298712099831165
622,1.2868726303980162
623,1.0625354080615974
624,0.24493002679463532
625,1.0625354080615974
626,0.0
627,0.8608513906312316
628,0.0
629,0.7298712099831165
630,0.24493002679463532
631,0.0
632,1.3378606778364337
633,0.8033149761408755
634,0.24493002679463532
635,0.0
636,0.39267446722755217
637,0.0
638,1.0805738483648537
639,0.7298712099831165
640,0.891867395317251
641,1.71408754118701
642,0.24493002679463532
