user_id,item_id,predicted_rating,decade
196,216,1.7876448568944976,1980.0
196,204,1.508674752111888,1980.0
196,451,1.337549142462817,1970.0
196,258,1.2380384034385412,1990.0
196,209,1.2345007501722853,1980.0
196,14,1.2190212332421337,1990.0
196,732,1.2084162359986836,1990.0
196,88,1.1671273419941,1990.0
196,283,1.1613337238031827,1990.0
196,367,1.1605153965822828,1990.0
196,709,1.1510435192652129,1990.0
196,255,1.1505942785324044,1990.0
196,275,1.137679015249517,1990.0
196,303,1.1134046683705403,1990.0
196,211,1.097625716133368,1970.0
196,208,1.0789202815977412,1970.0
196,319,1.0696094921697825,1990.0
196,137,1.0182006267511197,1990.0
196,514,1.0138875697260017,1970.0
196,274,1.0084163549549623,1990.0
196,1028,0.9908150068881367,1990.0
196,210,0.96072026819361,1980.0
196,508,0.9256938797128659,1990.0
196,19,0.915048217544443,1990.0
196,433,0.9106432852602764,1980.0
186,471,2.510632192014292,1990.0
186,245,2.162551531582916,1990.0
186,54,1.9789532862436432,1990.0
186,597,1.971712882775346,1990.0
186,328,1.932007799908172,1990.0
186,282,1.8736749095722902,1990.0
186,879,1.837050174433827,1990.0
186,307,1.7391838998832416,1990.0
186,234,1.6560644932552517,1970.0
186,223,1.6224488531479855,1990.0
186,82,1.602308993995987,1990.0
186,97,1.596100200779715,1990.0
186,125,1.5938304382043564,1990.0
186,273,1.5629962192621316,1990.0
186,289,1.5515952503754835,1990.0
186,5,1.5190283112386256,1990.0
186,176,1.5036922252589782,1980.0
186,678,1.4886798242445738,1990.0
186,252,1.482260320860424,1990.0
186,11,1.4710032082848827,1990.0
186,64,1.424589628303061,1990.0
186,284,1.390068946131681,1990.0
186,96,1.3734196186382763,1990.0
186,218,1.3690834201260234,1990.0
186,323,1.3555687833029735,1990.0
22,82,3.161695991725486,1990.0
22,177,2.645218554866448,1960.0
22,273,2.5701043533678463,1990.0
22,239,2.454144274371317,1990.0
22,183,2.343080396581501,1970.0
22,22,2.330080005606558,1990.0
22,746,2.215198804039461,1980.0
22,232,2.1417130360129675,1980.0
22,72,2.0638525899398776,1990.0
22,56,1.9608869395491257,1990.0
22,70,1.9601198286422803,1990.0
22,679,1.9089094492645329,1980.0
22,88,1.9072841177006459,1990.0
22,188,1.8921561249866166,1980.0
22,576,1.86888675654665,1990.0
22,257,1.868182330616391,1990.0
22,182,1.8091141433967466,1990.0
22,578,1.684822483748684,1990.0
22,8,1.6829633081805444,1990.0
22,55,1.6729677300694425,1990.0
22,33,1.6035726903311391,1990.0
22,83,1.5820184804291368,1990.0
22,73,1.564968048900251,1990.0
22,67,1.5364031540236849,1990.0
22,659,1.4790630371794635,1940.0
