user_id,recommendation_entropy
1,1.005974684542789
2,0.167944147734173
3,0.167944147734173
4,0.0
5,0.8622684782952406
6,1.5769687198882396
7,1.1849533573427236
8,0.6592146182148859
9,1.3513086806771102
10,1.5329024601935841
11,1.0949797342037142
12,0.9500028724426169
13,1.1807520933543945
14,1.1914129370931221
15,0.0
16,1.3441763374838773
17,0.167944147734173
18,1.6963750100208141
19,1.0643154039079952
20,1.1604572762698004
21,0.6060252027357298
22,0.9160010614037797
23,1.4205580376792546
24,1.105005501825005
25,1.7104108918206058
26,0.0
27,0.167944147734173
28,1.2847955428079183
29,0.49875846591288275
30,1.067079685703125
31,1.5995073429310143
32,0.167944147734173
33,0.167944147734173
34,0.0
35,0.0
36,0.0
37,0.9286244108693271
38,1.067079685703125
39,0.0
40,0.0
41,1.3975460882321453
42,0.9256504262569104
43,1.0823563847381665
44,1.4205580376792548
45,0.0
46,0.33422114621338295
47,0.0
48,1.543163073807351
49,1.3759293274164128
50,0.167944147734173
51,1.3052475651876174
52,0.44330669146808716
53,0.9286244108693272
54,0.0
55,1.0321899569519684
56,1.111708395965967
57,0.2787693717685874
58,1.2677946372884998
59,0.9160010614037797
60,1.9124482253186912
61,0.0
62,1.1085716571473458
63,0.2787693717685874
64,1.5615765116610139
65,1.4757280737111167
66,0.167944147734173
67,0.0
68,0.167944147734173
69,0.6904565313848348
70,1.565701696850126
71,1.285033842050361
72,1.0848728726350858
73,1.359615256962145
74,0.167944147734173
75,0.33422114621338295
76,1.3564402752905689
77,1.2595347722545072
78,0.33422114621338295
79,0.167944147734173
80,1.1807520933543942
81,0.4433066914680872
82,1.4082930736148822
83,0.6904565313848348
84,0.167944147734173
85,1.274926980481733
86,0.167944147734173
87,1.482425952703958
88,0.0
89,0.7592951029225236
90,1.7014641917214623
91,1.675889043126392
92,0.703843328477728
93,0.2787693717685874
94,0.44330669146808716
95,1.3664332221137183
96,1.6301001713940648
97,1.5542385088540636
98,1.29705948061461
99,0.7592951029225236
100,0.0
101,0.0
102,1.6731962631639306
103,0.439669879401343
104,0.167944147734173
105,0.167944147734173
106,1.067079685703125
107,0.0
108,0.167944147734173
109,0.9160010614037797
110,0.6592146182148859
111,0.0
112,0.0
113,0.0
114,1.665142057743655
115,0.899564200899253
116,1.0150318786859958
117,0.6350047569400391
118,1.3188394881312493
119,0.8159205766961422
120,0.167944147734173
121,1.0531198827025503
122,1.3204775529716173
123,1.5646554501261196
