user_id,item_id,predicted_rating,decade
196,216,1.4877163069964277,1980.0
196,211,1.4301059262097926,1970.0
196,275,1.3570965576729526,1990.0
196,208,1.3263732937020523,1970.0
196,301,1.266776944897677,1990.0
196,204,1.2382945832305856,1980.0
196,14,1.2254204312614894,1990.0
196,88,1.1784964826028022,1990.0
196,319,1.0992439007114136,1990.0
196,194,1.0976148574035514,1970.0
196,100,1.0649265414616438,1990.0
196,47,1.0444247112763403,1990.0
196,367,1.0396589674906007,1990.0
196,255,1.0212167429244094,1990.0
196,435,1.0161293416710078,1960.0
196,283,1.0116022682116022,1990.0
196,15,0.987558355416895,1990.0
196,514,0.9844152402481905,1970.0
196,209,0.9753424366679164,1980.0
196,137,0.9691802219282264,1990.0
196,709,0.9424573121583147,1990.0
196,4,0.9400943323839263,1990.0
196,451,0.9319366827194666,1970.0
196,732,0.9219676148968522,1990.0
196,303,0.917884754104343,1990.0
186,471,2.144788847093376,1990.0
186,245,2.100992174818209,1990.0
186,597,2.053488776518884,1990.0
186,282,1.9539634301587494,1990.0
186,328,1.778060771144505,1990.0
186,879,1.7685174616673398,1990.0
186,176,1.7475839379194822,1980.0
186,289,1.7347191925260275,1990.0
186,54,1.6747001663872583,1990.0
186,97,1.6471469476495493,1990.0
186,273,1.6329748884325523,1990.0
186,96,1.6295979851730726,1990.0
186,234,1.5871167929097516,1970.0
186,307,1.5642830399135188,1990.0
186,223,1.4884751627664181,1990.0
186,82,1.4539421811606745,1990.0
186,5,1.4487877981508186,1990.0
186,678,1.4416468392894861,1990.0
186,443,1.4291815703996835,1960.0
186,252,1.3639360728816026,1990.0
186,125,1.3579434320927317,1990.0
186,323,1.356485624635619,1990.0
186,326,1.3415758837496663,1990.0
186,248,1.3279099530673104,1990.0
186,284,1.312452818046491,1990.0
22,82,3.3227896144887312,1990.0
22,177,2.6179459596850645,1960.0
22,239,2.51950527350505,1990.0
22,22,2.462053629459045,1990.0
22,183,2.409628449841559,1970.0
22,746,2.3930471087719094,1980.0
22,182,2.2173032555707093,1990.0
22,188,2.198303160394463,1980.0
22,72,2.190512944295409,1990.0
22,232,2.1263487771367977,1980.0
22,273,2.091426622511196,1990.0
22,257,2.0781322886306617,1990.0
22,56,2.0182063698423534,1990.0
22,70,1.93219993865389,1990.0
22,679,1.917293289442408,1980.0
22,88,1.8771915218175235,1990.0
22,576,1.8771403978299637,1990.0
22,73,1.709806384811127,1990.0
22,199,1.6586768458251993,1950.0
22,33,1.6313232037689949,1990.0
22,578,1.6207385784973376,1990.0
22,235,1.5881773247915247,1990.0
22,67,1.580142023036473,1990.0
22,520,1.520715308990178,1960.0
22,55,1.4841819299598629,1990.0
244,423,2.9457478814074354,1980.0
244,15,2.91845387335951,1990.0
244,476,2.7925455400773136,1990.0
244,582,2.7656648446820236,1990.0
244,125,2.7010159524546298,1990.0
244,421,2.684031052503376,1990.0
244,699,2.5233494638174987,1990.0
244,402,2.4687935084617205,1990.0
244,25,2.3927971425914873,1990.0
244,175,2.3586880772133685,1980.0
244,282,2.32335775065427,1990.0
244,11,2.306828164367319,1990.0
244,431,2.2726936389703116,1980.0
244,228,2.2692373795433816,1980.0
244,727,2.2636023710126363,1990.0
244,150,2.16666320314342,1990.0
244,98,2.143224083828957,1990.0
244,210,2.12115060603021,1980.0
244,83,2.109760366185567,1990.0
244,722,2.056686741746822,1990.0
244,223,2.0506145289363276,1990.0
244,427,2.0476613860226367,1960.0
244,382,2.0342014681333063,1990.0
244,1221,2.01765219643417,1990.0
244,170,2.0043009542550783,1980.0
166,333,1.730940626818007,1990.0
166,326,1.6751395302604732,1990.0
166,678,1.6441682224328327,1990.0
166,307,1.6074989164089835,1990.0
166,245,1.483111784108131,1990.0
166,272,1.4818639871983137,1990.0
166,271,1.4219068467584057,1990.0
166,332,1.11670012630181,1990.0
166,310,1.0693457751346256,1990.0
166,879,1.0247192846007913,1990.0
166,895,1.0186166680938968,1990.0
166,750,0.9757675297170637,1990.0
166,690,0.97288422455514,1990.0
166,682,0.928762619987633,1990.0
166,259,0.9220797584817618,1990.0
166,331,0.9210822616457744,1990.0
166,316,0.8940547569672191,1990.0
166,873,0.752211902490137,1990.0
166,302,0.6995047660555136,1990.0
166,270,0.6948025402101715,1990.0
166,289,0.6931173967514984,1990.0
166,181,0.6869567477507561,1990.0
166,538,0.6457941765772618,1990.0
166,358,0.6389358504934537,1990.0
166,292,0.6374146820963801,1990.0
298,173,3.1074153023918516,1980.0
